season,division,matchday,date,home_team,away_team,score,year,month,weekday,home_goals,away_goals,result,target,home_team_avg_goals_for,home_team_avg_goals_against,away_team_avg_goals_for,away_team_avg_goals_against,avg_goals_for_combined,avg_goals_against_combined,home_team_avg_goals_for,home_team_avg_goals_against,away_team_avg_goals_for,away_team_avg_goals_against
2018-2019,1,26,2019-03-04,CD Leganés,Levante,1:0,2019,3,0,1.0,0.0,1,0,1.4,0.4,1.8,1.4,1.6,0.8999999999999999,1.4,0.4,1.8,1.4
2018-2019,1,27,2019-03-08,Athletic,Espanyol,1:1,2019,3,4,1.0,1.0,X,1,1.2,0.6,1.2,1.8,1.2,1.2,1.2,0.6,1.2,1.8
2018-2019,1,27,2019-03-09,Barcelona,Rayo Vallecano,3:1,2019,3,5,3.0,1.0,1,0,4.0,1.8,0.6,1.4,2.3,1.6,1.6,0.6,1.8,1.4
2018-2019,1,27,2019-03-09,Alavés,SD Eibar,1:1,2019,3,5,1.0,1.0,X,1,1.6,0.6,1.8,1.4,1.7000000000000002,1.0,1.6,1.4,1.4,1.6
2018-2019,1,27,2019-03-09,Atlético Madrid,CD Leganés,1:0,2019,3,5,1.0,0.0,1,0,1.6,1.4,1.4,1.6,1.5,1.5,4.0,1.8,0.6,1.4
2018-2019,1,27,2019-03-09,Getafe,SD Huesca,2:1,2019,3,5,2.0,1.0,1,0,1.4,1.0,0.6,1.2,1.0,1.1,1.4,1.0,0.6,1.2
2018-2019,1,27,2019-03-10,Celta de Vigo,Real Betis,0:1,2019,3,6,0.0,1.0,2,2,1.4,1.4,1.0,2.2,1.2,1.8,0.6,1.0,2.0,1.2
2018-2019,1,27,2019-03-10,Sevilla FC,Real Sociedad,5:2,2019,3,6,5.0,2.0,1,0,2.0,1.4,1.6,0.6,1.8,1.0,0.8,1.4,1.2,1.6
2018-2019,1,27,2019-03-10,Girona,Valencia,2:3,2019,3,6,2.0,3.0,2,2,0.8,1.4,1.2,1.6,1.0,1.5,1.6,1.4,0.6,1.4
2018-2019,1,27,2019-03-10,Levante,Villarreal,0:2,2019,3,6,0.0,2.0,2,2,1.6,1.4,0.6,1.4,1.1,1.4,2.0,1.4,1.6,0.6
2018-2019,1,27,2019-03-10,Real Valladolid,Real Madrid,1:4,2019,3,6,1.0,4.0,2,2,0.6,1.0,2.0,1.2,1.3,1.1,1.4,1.4,1.0,2.2
2018-2019,1,30,2019-04-02,Atlético Madrid,Girona,2:0,2019,4,1,2.0,0.0,1,0,1.8,1.0,1.0,1.2,1.4,1.1,1.8,1.0,1.0,1.2
2018-2019,1,30,2019-04-02,Espanyol,Getafe,1:1,2019,4,1,1.0,1.0,X,1,1.4,1.2,1.2,0.8,1.2999999999999998,1.0,1.4,1.2,1.2,0.8
2018-2019,1,30,2019-04-02,Villarreal,Barcelona,4:4,2019,4,1,4.0,4.0,X,1,1.6,2.2,2.0,0.6,1.8,1.4000000000000001,1.6,2.2,2.0,0.6
2018-2019,1,30,2019-04-03,Athletic,Levante,3:2,2019,4,2,3.0,2.0,1,0,1.0,0.8,1.2,1.6,1.1,1.2000000000000002,1.0,0.8,1.2,1.6
2018-2019,1,30,2019-04-03,SD Eibar,Rayo Vallecano,2:1,2019,4,2,2.0,1.0,1,0,2.0,1.0,0.6,1.6,1.3,1.3,2.0,1.0,0.6,1.6
2018-2019,1,30,2019-04-03,SD Huesca,Celta de Vigo,3:3,2019,4,2,3.0,3.0,X,1,1.8,0.8,1.8,2.6,1.8,1.7000000000000002,1.8,0.8,1.8,2.6
2018-2019,1,30,2019-04-03,Valencia,Real Madrid,2:1,2019,4,2,2.0,1.0,1,0,0.8,0.6,2.8,1.2,1.7999999999999998,0.8999999999999999,0.8,0.6,2.8,1.2
2018-2019,1,30,2019-04-04,CD Leganés,Real Valladolid,1:0,2019,4,3,1.0,0.0,1,0,1.4,0.4,0.8,2.2,1.1,1.3,2.4,1.4,0.8,2.0
2018-2019,1,30,2019-04-04,Real Sociedad,Real Betis,2:1,2019,4,3,2.0,1.0,1,0,1.2,1.4,1.2,1.8,1.2,1.6,1.4,0.4,0.8,2.2
2018-2019,1,30,2019-04-04,Sevilla FC,Alavés,2:0,2019,4,3,2.0,0.0,1,0,2.4,1.4,0.8,2.0,1.6,1.7,1.2,1.4,1.2,1.8
2018-2019,1,31,2019-04-06,Girona,Espanyol,1:2,2019,4,5,1.0,2.0,2,2,0.8,1.4,1.0,2.0,0.9,1.7,0.8,1.4,1.0,2.0
2018-2019,1,31,2019-04-06,Real Madrid,SD Eibar,2:1,2019,4,5,2.0,1.0,1,0,1.4,0.6,2.0,1.2,1.7,0.8999999999999999,1.4,0.6,2.0,1.2
2018-2019,1,31,2019-04-06,Rayo Vallecano,Valencia,2:0,2019,4,5,2.0,0.0,1,0,1.8,2.2,1.4,1.6,1.6,1.9000000000000001,1.8,2.2,1.4,1.6
2018-2019,1,31,2019-04-06,Barcelona,Atlético Madrid,2:0,2019,4,5,2.0,0.0,1,0,3.6,1.8,1.0,0.8,2.3,1.3,3.6,1.8,1.0,0.8
2018-2019,1,31,2019-04-07,Getafe,Athletic,1:0,2019,4,6,1.0,0.0,1,0,1.8,1.0,1.0,2.2,1.4,1.6,1.6,1.0,0.8,0.8
2018-2019,1,31,2019-04-07,Alavés,CD Leganés,1:1,2019,4,6,1.0,1.0,X,1,1.6,0.8,1.2,1.0,1.4,0.9,1.2,1.4,0.8,1.4
2018-2019,1,31,2019-04-07,Real Valladolid,Sevilla FC,0:2,2019,4,6,0.0,2.0,2,2,0.6,1.8,0.6,1.0,0.6,1.4,1.2,1.4,1.4,1.4
2018-2019,1,31,2019-04-07,Celta de Vigo,Real Sociedad,3:1,2019,4,6,3.0,1.0,1,0,1.2,1.4,1.4,1.4,1.2999999999999998,1.4,0.6,1.8,0.6,1.0
2018-2019,1,31,2019-04-07,Real Betis,Villarreal,2:1,2019,4,6,2.0,1.0,1,0,1.6,1.0,0.8,0.8,1.2000000000000002,0.9,1.6,0.8,1.2,1.0
2018-2019,1,31,2019-04-07,Levante,SD Huesca,2:2,2019,4,6,2.0,2.0,X,1,1.2,1.4,0.8,1.4,1.0,1.4,1.8,1.0,1.0,2.2
2018-2019,1,36,2019-05-03,Sevilla FC,CD Leganés,0:3,2019,5,4,0.0,3.0,2,2,2.4,1.2,1.4,1.2,1.9,1.2,2.4,1.2,1.4,1.2
2018-2019,1,36,2019-05-04,Levante,Rayo Vallecano,4:1,2019,5,5,4.0,1.0,1,0,1.4,1.2,0.8,1.8,1.1,1.5,1.4,1.2,0.8,1.8
2018-2019,1,36,2019-05-04,Espanyol,Atlético Madrid,3:0,2019,5,5,3.0,0.0,1,0,1.4,1.4,0.8,1.0,1.1,1.2,1.4,1.4,0.8,1.0
2018-2019,1,36,2019-05-04,Alavés,Real Sociedad,0:1,2019,5,5,0.0,1.0,2,2,1.4,0.8,1.0,1.8,1.2,1.3,1.4,0.8,1.0,1.8
2018-2019,1,36,2019-05-04,Celta de Vigo,Barcelona,2:0,2019,5,5,2.0,0.0,1,0,1.4,0.8,2.2,1.0,1.8,0.9,1.4,0.8,2.2,1.0
2018-2019,1,36,2019-05-05,Real Madrid,Villarreal,3:2,2019,5,6,3.0,2.0,1,0,1.4,0.8,0.6,0.8,1.0,0.8,2.0,1.0,1.4,2.0
2018-2019,1,36,2019-05-05,Getafe,Girona,2:0,2019,5,6,2.0,0.0,1,0,2.0,0.8,0.8,1.6,1.4,1.2000000000000002,2.2,1.2,1.2,2.0
2018-2019,1,36,2019-05-05,Real Valladolid,Athletic,1:0,2019,5,6,1.0,0.0,1,0,0.6,2.2,0.6,1.8,0.6,2.0,2.0,0.8,0.8,1.6
2018-2019,1,36,2019-05-05,SD Huesca,Valencia,2:6,2019,5,6,2.0,6.0,2,2,2.2,1.2,1.2,2.0,1.7000000000000002,1.6,1.4,0.8,0.6,0.8
2018-2019,1,36,2019-05-05,SD Eibar,Real Betis,1:0,2019,5,6,1.0,0.0,1,0,2.0,1.0,1.4,2.0,1.7,1.5,0.6,2.2,0.6,1.8
2018-2019,1,37,2019-05-12,Real Betis,SD Huesca,2:1,2019,5,6,2.0,1.0,1,0,1.4,0.6,1.0,1.4,1.2,1.0,2.0,2.4,1.4,1.4
2018-2019,1,37,2019-05-12,Athletic,Celta de Vigo,3:1,2019,5,6,3.0,1.0,1,0,1.2,1.2,1.8,2.6,1.5,1.9,1.2,0.6,0.6,2.0
2018-2019,1,37,2019-05-12,Atlético Madrid,Sevilla FC,1:1,2019,5,6,1.0,1.0,X,1,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.2,2.2,1.2
2018-2019,1,37,2019-05-12,Barcelona,Getafe,2:0,2019,5,6,2.0,0.0,1,0,2.4,1.4,1.2,0.8,1.7999999999999998,1.1,1.4,0.2,1.2,1.8
2018-2019,1,37,2019-05-12,Girona,Levante,1:2,2019,5,6,1.0,2.0,2,2,1.0,1.8,1.4,2.2,1.2,2.0,1.8,1.6,0.8,2.0
2018-2019,1,37,2019-05-12,Rayo Vallecano,Real Valladolid,1:2,2019,5,6,1.0,2.0,2,2,1.8,1.6,0.8,2.0,1.3,1.8,1.0,1.8,1.4,2.2
2018-2019,1,37,2019-05-12,Villarreal,SD Eibar,1:0,2019,5,6,1.0,0.0,1,0,2.0,2.4,1.4,1.4,1.7,1.9,2.4,1.4,1.2,0.8
2018-2019,1,37,2019-05-12,CD Leganés,Espanyol,0:2,2019,5,6,0.0,2.0,2,2,1.4,0.2,1.2,1.8,1.2999999999999998,1.0,2.0,1.0,1.0,1.0
2018-2019,1,37,2019-05-12,Real Sociedad,Real Madrid,3:1,2019,5,6,3.0,1.0,1,0,1.0,1.2,2.2,1.2,1.6,1.2,1.2,1.2,1.8,2.6
2018-2019,1,37,2019-05-12,Valencia,Alavés,3:1,2019,5,6,3.0,1.0,1,0,1.2,0.6,0.6,2.0,0.8999999999999999,1.3,1.4,0.6,1.0,1.4
2019-2020,1,3,2019-09-01,Valencia,RCD Mallorca,2:0,2019,9,6,2.0,0.0,1,0,1.6,0.6,0.8,2.8,1.2000000000000002,1.7,1.6,0.6,0.8,2.8
2019-2020,1,3,2019-09-01,Atlético Madrid,SD Eibar,3:2,2019,9,6,3.0,2.0,1,0,1.6,0.8,0.8,1.2,1.2000000000000002,1.0,1.6,0.8,0.8,1.2
2019-2020,1,3,2019-09-01,Espanyol,Granada CF,0:3,2019,9,6,0.0,3.0,2,2,2.0,0.6,1.0,1.6,1.5,1.1,2.0,0.6,1.0,1.6
2019-2020,1,3,2019-09-01,Villarreal,Real Madrid,2:2,2019,9,6,2.0,2.0,X,1,1.8,2.0,2.2,1.8,2.0,1.9,1.8,2.0,2.2,1.8
2019-2020,1,8,2019-10-04,Real Betis,SD Eibar,1:1,2019,10,4,1.0,1.0,X,1,1.6,0.8,1.2,1.8,1.4,1.3,1.6,0.8,1.2,1.8
2019-2020,1,8,2019-10-05,CD Leganés,Levante,1:2,2019,10,5,1.0,2.0,2,2,1.2,0.4,1.6,2.2,1.4,1.3,1.2,0.4,1.6,2.2
2019-2020,1,8,2019-10-05,Real Madrid,Granada CF,4:2,2019,10,5,4.0,2.0,1,0,1.6,1.2,0.8,1.4,1.2000000000000002,1.2999999999999998,1.6,1.2,0.8,1.4
2019-2020,1,8,2019-10-05,Valencia,Alavés,2:1,2019,10,5,2.0,1.0,1,0,1.8,0.4,0.8,2.0,1.3,1.2,1.8,0.4,0.8,2.0
2019-2020,1,8,2019-10-05,CA Osasuna,Villarreal,2:1,2019,10,5,2.0,1.0,1,0,1.6,2.6,1.0,1.0,1.3,1.8,1.6,2.6,1.0,1.0
2019-2020,1,8,2019-10-06,RCD Mallorca,Espanyol,2:0,2019,10,6,2.0,0.0,1,0,1.8,1.2,1.4,1.4,1.6,1.2999999999999998,1.6,1.4,1.0,1.0
2019-2020,1,8,2019-10-06,Barcelona,Sevilla FC,4:0,2019,10,6,4.0,0.0,1,0,2.2,0.6,1.0,1.0,1.6,0.8,1.4,0.8,0.6,1.4
2019-2020,1,8,2019-10-06,Celta de Vigo,Athletic,1:0,2019,10,6,1.0,0.0,1,0,1.4,0.8,0.6,1.4,1.0,1.1,0.4,1.4,0.6,1.4
2019-2020,1,8,2019-10-06,Real Sociedad,Getafe,1:2,2019,10,6,1.0,2.0,2,2,1.6,1.4,1.0,1.0,1.3,1.2,1.8,1.2,1.4,1.4
2019-2020,1,8,2019-10-06,Real Valladolid,Atlético Madrid,0:0,2019,10,6,0.0,0.0,X,1,0.4,1.4,0.6,1.4,0.5,1.4,2.2,0.6,1.0,1.0
2019-2020,1,12,2019-11-02,Espanyol,Valencia,1:2,2019,11,5,1.0,2.0,2,2,1.8,1.2,2.4,2.0,2.1,1.6,1.8,1.2,2.4,2.0
2019-2020,1,12,2019-11-02,Levante,Barcelona,3:1,2019,11,5,3.0,1.0,1,0,1.6,1.4,1.4,1.4,1.5,1.4,1.6,1.4,1.4,1.4
2019-2020,1,12,2019-11-02,Sevilla FC,Atlético Madrid,1:1,2019,11,5,1.0,1.0,X,1,2.0,1.6,0.4,1.2,1.2,1.4,2.0,1.6,0.4,1.2
2019-2020,1,12,2019-11-02,Real Madrid,Real Betis,0:0,2019,11,5,0.0,0.0,X,1,2.4,1.2,0.6,1.6,1.5,1.4,2.4,1.2,0.6,1.6
2019-2020,1,12,2019-11-03,CA Osasuna,Alavés,4:2,2019,11,6,4.0,2.0,1,0,1.4,2.2,0.8,2.2,1.1,2.2,1.4,0.4,1.0,1.0
2019-2020,1,12,2019-11-03,Real Valladolid,RCD Mallorca,3:0,2019,11,6,3.0,0.0,1,0,0.4,1.2,0.6,2.6,0.5,1.9,0.8,2.6,1.2,1.6
2019-2020,1,12,2019-11-03,Villarreal,Athletic,0:0,2019,11,6,0.0,0.0,X,1,2.0,2.0,0.2,1.4,1.1,1.7,1.2,0.8,1.0,1.6
2019-2020,1,12,2019-11-03,CD Leganés,SD Eibar,1:2,2019,11,6,1.0,2.0,2,2,1.2,0.8,1.0,1.6,1.1,1.2000000000000002,0.4,1.2,0.6,2.6
2019-2020,1,12,2019-11-03,Granada CF,Real Sociedad,1:2,2019,11,6,1.0,2.0,2,2,0.8,2.6,1.2,1.6,1.0,2.1,1.4,2.2,0.8,2.2
2019-2020,1,12,2019-11-03,Celta de Vigo,Getafe,0:1,2019,11,6,0.0,1.0,2,2,1.4,0.4,1.0,1.0,1.2,0.7,2.0,2.0,0.2,1.4
2019-2020,1,13,2019-11-08,Real Sociedad,CD Leganés,1:1,2019,11,4,1.0,1.0,X,1,1.6,1.4,1.2,0.8,1.4,1.1,1.6,1.4,1.2,0.8
2019-2020,1,13,2019-11-09,Alavés,Real Valladolid,3:0,2019,11,5,3.0,0.0,1,0,1.2,0.8,0.8,2.0,1.0,1.4,1.2,0.8,0.8,2.0
2019-2020,1,13,2019-11-09,Valencia,Granada CF,2:0,2019,11,5,2.0,0.0,1,0,2.2,0.6,1.0,2.0,1.6,1.3,2.2,0.6,1.0,2.0
2019-2020,1,13,2019-11-09,SD Eibar,Real Madrid,0:4,2019,11,5,0.0,4.0,2,2,1.4,0.2,2.2,1.8,1.8,1.0,1.4,0.2,2.2,1.8
2019-2020,1,13,2019-11-09,Barcelona,Celta de Vigo,4:1,2019,11,5,4.0,1.0,1,0,2.6,0.6,1.4,2.8,2.0,1.7,2.6,0.6,1.4,2.8
2019-2020,1,13,2019-11-10,RCD Mallorca,Villarreal,3:1,2019,11,6,3.0,1.0,1,0,2.0,1.0,1.2,1.4,1.6,1.2,1.4,1.0,0.8,1.6
2019-2020,1,13,2019-11-10,Athletic,Levante,2:1,2019,11,6,2.0,1.0,1,0,1.6,0.8,1.2,1.6,1.4,1.2000000000000002,1.8,0.8,1.4,3.0
2019-2020,1,13,2019-11-10,Atlético Madrid,Espanyol,3:1,2019,11,6,3.0,1.0,1,0,1.6,1.2,1.4,1.2,1.5,1.2,1.6,1.2,1.4,1.2
2019-2020,1,13,2019-11-10,Getafe,CA Osasuna,0:0,2019,11,6,0.0,0.0,X,1,1.8,0.8,1.4,3.0,1.6,1.9,1.6,0.8,1.2,1.6
2019-2020,1,13,2019-11-10,Real Betis,Sevilla FC,1:2,2019,11,6,1.0,2.0,2,2,1.4,1.0,0.8,1.6,1.1,1.3,2.0,1.0,1.2,1.4
2019-2020,1,15,2019-12-01,Sevilla FC,CD Leganés,1:0,2019,12,6,1.0,0.0,1,0,2.0,1.6,1.4,0.8,1.7,1.2000000000000002,2.0,1.6,1.4,0.8
2019-2020,1,15,2019-12-01,Athletic,Granada CF,2:0,2019,12,6,2.0,0.0,1,0,1.8,1.0,1.0,1.4,1.4,1.2,1.8,1.0,1.0,1.4
2019-2020,1,15,2019-12-01,Espanyol,CA Osasuna,2:4,2019,12,6,2.0,4.0,2,2,1.6,1.4,1.2,2.4,1.4,1.9,1.6,1.4,1.2,2.4
2019-2020,1,15,2019-12-01,Getafe,Levante,4:0,2019,12,6,4.0,0.0,1,0,1.6,0.4,1.4,1.6,1.5,1.0,1.6,0.4,1.4,1.6
2019-2020,1,15,2019-12-01,Atlético Madrid,Barcelona,0:1,2019,12,6,0.0,1.0,2,2,2.0,0.8,1.2,1.8,1.6,1.3,2.0,0.8,1.2,1.8
2019-2020,1,16,2019-12-06,Villarreal,Atlético Madrid,0:0,2019,12,4,0.0,0.0,X,1,1.6,1.6,0.6,1.2,1.1,1.4,1.6,1.6,0.6,1.2
2019-2020,1,16,2019-12-07,Real Madrid,Espanyol,2:0,2019,12,5,2.0,0.0,1,0,1.8,1.2,1.2,1.4,1.5,1.2999999999999998,1.8,1.2,1.2,1.4
2019-2020,1,16,2019-12-07,Granada CF,Alavés,3:0,2019,12,5,3.0,0.0,1,0,0.6,2.8,1.2,2.4,0.8999999999999999,2.5999999999999996,0.6,2.8,1.2,2.4
2019-2020,1,16,2019-12-07,Levante,Valencia,2:4,2019,12,5,2.0,4.0,2,2,1.8,1.2,2.6,1.8,2.2,1.5,1.8,1.2,2.6,1.8
2019-2020,1,16,2019-12-07,Barcelona,RCD Mallorca,5:2,2019,12,5,5.0,2.0,1,0,3.0,0.4,0.6,2.6,1.8,1.5,3.0,0.4,0.6,2.6
2019-2020,1,16,2019-12-08,SD Eibar,Getafe,0:1,2019,12,6,0.0,1.0,2,2,1.4,1.0,1.2,1.0,1.2999999999999998,1.0,0.8,1.2,1.2,2.8
2019-2020,1,16,2019-12-08,CA Osasuna,Sevilla FC,1:1,2019,12,6,1.0,1.0,X,1,2.0,2.0,1.2,1.6,1.6,1.8,1.4,1.4,0.0,1.0
2019-2020,1,16,2019-12-08,Real Betis,Athletic,3:2,2019,12,6,3.0,2.0,1,0,1.4,1.4,0.0,1.0,0.7,1.2,1.0,1.2,1.2,1.8
2019-2020,1,16,2019-12-08,CD Leganés,Celta de Vigo,3:2,2019,12,6,3.0,2.0,1,0,0.8,1.2,1.2,2.8,1.0,2.0,1.4,1.0,1.2,1.0
2019-2020,1,16,2019-12-08,Real Valladolid,Real Sociedad,0:0,2019,12,6,0.0,0.0,X,1,1.0,1.2,1.2,1.8,1.1,1.5,2.0,2.0,1.2,1.6
2019-2020,1,19,2020-01-03,Real Valladolid,CD Leganés,2:2,2020,1,4,2.0,2.0,X,1,0.8,0.4,1.0,0.8,0.9,0.6000000000000001,0.8,0.4,1.0,0.8
2019-2020,1,19,2020-01-03,Sevilla FC,Athletic,1:1,2020,1,4,1.0,1.0,X,1,1.8,1.2,0.4,1.2,1.1,1.2,1.8,1.2,0.4,1.2
2019-2020,1,19,2020-01-04,Valencia,SD Eibar,1:0,2020,1,5,1.0,0.0,1,0,2.2,0.6,1.2,1.6,1.7000000000000002,1.1,2.2,0.6,1.2,1.6
2019-2020,1,19,2020-01-04,Getafe,Real Madrid,0:3,2020,1,5,0.0,3.0,2,2,1.8,0.2,2.4,1.6,2.1,0.9,1.8,0.2,2.4,1.6
2019-2020,1,19,2020-01-04,Atlético Madrid,Levante,2:1,2020,1,5,2.0,1.0,1,0,1.8,1.0,1.4,2.2,1.6,1.6,1.8,1.0,1.4,2.2
2019-2020,1,19,2020-01-04,Espanyol,Barcelona,2:2,2020,1,5,2.0,2.0,X,1,1.4,2.0,1.4,1.8,1.4,1.9,1.4,2.0,1.4,1.8
2019-2020,1,19,2020-01-05,Real Sociedad,Villarreal,1:2,2020,1,6,1.0,2.0,2,2,1.4,1.4,1.4,2.0,1.4,1.7,1.4,0.6,0.4,1.2
2019-2020,1,19,2020-01-05,Granada CF,RCD Mallorca,1:0,2020,1,6,1.0,0.0,1,0,1.2,2.6,0.6,3.4,0.8999999999999999,3.0,1.2,0.6,1.6,2.2
2019-2020,1,19,2020-01-05,Celta de Vigo,CA Osasuna,1:1,2020,1,6,1.0,1.0,X,1,1.2,0.6,1.6,2.2,1.4,1.4000000000000001,1.4,1.4,1.4,2.0
2019-2020,1,19,2020-01-05,Alavés,Real Betis,1:1,2020,1,6,1.0,1.0,X,1,1.4,0.6,0.4,1.2,0.8999999999999999,0.8999999999999999,1.2,2.6,0.6,3.4
2019-2020,1,22,2020-02-01,Granada CF,Espanyol,2:1,2020,2,5,2.0,1.0,1,0,1.2,1.8,1.0,1.6,1.1,1.7000000000000002,1.2,1.8,1.0,1.6
2019-2020,1,22,2020-02-01,Real Madrid,Atlético Madrid,1:0,2020,2,5,1.0,0.0,1,0,2.2,1.0,0.2,1.2,1.2000000000000002,1.1,2.2,1.0,0.2,1.2
2019-2020,1,22,2020-02-01,RCD Mallorca,Real Valladolid,0:1,2020,2,5,0.0,1.0,2,2,2.4,1.0,0.6,2.4,1.5,1.7,2.4,1.0,0.6,2.4
2019-2020,1,22,2020-02-01,Valencia,Celta de Vigo,1:0,2020,2,5,1.0,0.0,1,0,2.0,0.4,1.4,2.8,1.7,1.5999999999999999,2.0,0.4,1.4,2.8
2019-2020,1,22,2020-02-02,CD Leganés,Real Sociedad,2:1,2020,2,6,2.0,1.0,1,0,1.2,1.6,1.2,1.8,1.2,1.7000000000000002,1.4,1.2,1.4,1.4
2019-2020,1,22,2020-02-02,SD Eibar,Real Betis,1:1,2020,2,6,1.0,1.0,X,1,0.8,1.2,0.6,0.8,0.7,1.0,1.0,1.0,0.8,2.8
2019-2020,1,22,2020-02-02,Athletic,Getafe,0:2,2020,2,6,0.0,2.0,2,2,2.2,1.0,1.0,0.8,1.6,0.9,3.4,0.6,1.2,2.0
2019-2020,1,22,2020-02-02,Sevilla FC,Alavés,1:1,2020,2,6,1.0,1.0,X,1,1.0,1.0,0.8,2.8,0.9,1.9,0.8,1.2,0.6,0.8
2019-2020,1,22,2020-02-02,Villarreal,CA Osasuna,3:1,2020,2,6,3.0,1.0,1,0,1.4,1.2,1.4,1.4,1.4,1.2999999999999998,1.2,1.6,1.2,1.8
2019-2020,1,22,2020-02-02,Barcelona,Levante,2:1,2020,2,6,2.0,1.0,1,0,3.4,0.6,1.2,2.0,2.3,1.3,2.2,1.0,1.0,0.8
2019-2020,1,23,2020-02-07,Alavés,SD Eibar,2:1,2020,2,4,2.0,1.0,1,0,1.2,0.8,1.0,1.4,1.1,1.1,1.2,0.8,1.0,1.4
2019-2020,1,23,2020-02-08,Levante,CD Leganés,2:0,2020,2,5,2.0,0.0,1,0,2.2,2.0,1.4,1.0,1.8,1.5,2.2,2.0,1.4,1.0
2019-2020,1,23,2020-02-08,Getafe,Valencia,3:0,2020,2,5,3.0,0.0,1,0,1.4,0.6,3.0,1.8,2.2,1.2,1.4,0.6,3.0,1.8
2019-2020,1,23,2020-02-08,Real Valladolid,Villarreal,1:1,2020,2,5,1.0,1.0,X,1,1.2,0.4,1.4,2.2,1.2999999999999998,1.3,1.2,0.4,1.4,2.2
2019-2020,1,23,2020-02-08,Atlético Madrid,Granada CF,1:0,2020,2,5,1.0,0.0,1,0,1.8,1.2,1.0,1.6,1.4,1.4,1.8,1.2,1.0,1.6
2019-2020,1,23,2020-02-09,CA Osasuna,Real Madrid,1:4,2020,2,6,1.0,4.0,2,2,2.0,1.4,2.2,1.4,2.1,1.4,1.4,0.6,1.2,1.4
2019-2020,1,23,2020-02-09,Real Sociedad,Athletic,2:1,2020,2,6,2.0,1.0,1,0,1.6,1.4,0.6,1.2,1.1,1.2999999999999998,1.8,1.4,1.6,2.2
2019-2020,1,23,2020-02-09,Espanyol,RCD Mallorca,1:0,2020,2,6,1.0,0.0,1,0,1.6,2.2,0.6,2.6,1.1,2.4000000000000004,1.6,2.2,0.6,2.6
2019-2020,1,23,2020-02-09,Real Betis,Barcelona,2:3,2020,2,6,2.0,3.0,2,2,1.8,1.4,1.6,2.2,1.7000000000000002,1.8,2.0,1.4,2.2,1.4
2019-2020,1,23,2020-02-09,Celta de Vigo,Sevilla FC,2:1,2020,2,6,2.0,1.0,1,0,1.4,0.6,1.2,1.4,1.2999999999999998,1.0,1.6,1.4,0.6,1.2
2019-2020,1,26,2020-03-01,Espanyol,Atlético Madrid,1:1,2020,3,6,1.0,1.0,X,1,1.2,2.2,0.2,1.0,0.7,1.6,1.2,2.2,0.2,1.0
2019-2020,1,26,2020-03-01,Real Madrid,Barcelona,2:0,2020,3,6,2.0,0.0,1,0,2.0,0.8,1.4,1.8,1.7,1.3,2.0,0.8,1.4,1.8
2019-2020,1,26,2020-03-01,Sevilla FC,CA Osasuna,3:2,2020,3,6,3.0,2.0,1,0,0.8,1.2,1.4,2.0,1.1,1.6,0.8,1.2,1.4,2.0
2019-2020,1,26,2020-03-01,Athletic,Villarreal,1:0,2020,3,6,1.0,0.0,1,0,2.0,1.2,1.4,2.0,1.7,1.6,2.0,1.2,1.4,2.0
2019-2020,1,26,2020-03-01,RCD Mallorca,Getafe,0:1,2020,3,6,0.0,1.0,2,2,2.0,1.0,1.2,0.6,1.6,0.8,2.0,1.0,1.2,0.6
2019-2020,1,27,2020-03-06,Alavés,Valencia,1:1,2020,3,4,1.0,1.0,X,1,1.4,0.8,2.4,2.0,1.9,1.4,1.4,0.8,2.4,2.0
2019-2020,1,27,2020-03-07,Getafe,Celta de Vigo,0:0,2020,3,5,0.0,0.0,X,1,1.8,0.6,1.4,2.8,1.6,1.7,1.8,1.0,1.0,1.8
2019-2020,1,27,2020-03-07,Barcelona,Real Sociedad,1:0,2020,3,5,1.0,0.0,1,0,3.4,0.8,1.0,1.2,2.2,1.0,0.8,1.4,0.4,2.4
2019-2020,1,27,2020-03-07,SD Eibar,RCD Mallorca,1:2,2020,3,5,1.0,2.0,2,2,0.8,1.4,0.4,2.4,0.6000000000000001,1.9,1.8,0.6,1.4,2.8
2019-2020,1,27,2020-03-07,Atlético Madrid,Sevilla FC,2:2,2020,3,5,2.0,2.0,X,1,1.8,1.0,1.0,1.8,1.4,1.4,3.4,0.8,1.0,1.2
2019-2020,1,27,2020-03-08,Real Betis,Real Madrid,2:1,2020,3,6,2.0,1.0,1,0,1.8,1.8,2.8,1.2,2.3,1.5,1.8,1.8,2.8,1.2
2019-2020,1,27,2020-03-08,Levante,Granada CF,1:1,2020,3,6,1.0,1.0,X,1,2.6,1.6,1.0,1.8,1.8,1.7000000000000002,2.6,1.6,1.0,1.8
2019-2020,1,27,2020-03-08,Villarreal,CD Leganés,1:2,2020,3,6,1.0,2.0,2,2,1.2,0.6,1.2,1.2,1.2,0.8999999999999999,1.2,0.6,1.2,1.2
2019-2020,1,27,2020-03-08,CA Osasuna,Espanyol,1:0,2020,3,6,1.0,0.0,1,0,2.0,1.8,0.8,1.8,1.4,1.8,2.0,1.8,0.8,1.8
2019-2020,1,27,2020-03-08,Real Valladolid,Athletic,1:4,2020,3,6,1.0,4.0,2,2,1.2,0.6,0.8,1.4,1.0,1.0,1.2,0.6,0.8,1.4
